,text,created_at,brand,sent,pos,neg,neu,compound
96,"@CNN Everyone do your bit by registering to vote, and voting! trump and his ilk got in due to complacency 👎🏻",Sun Jul 01 22:01:35 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
97,@CNN FREE MASON COPS shooting Americans in Portland... U.S. COLONY MSM NEWS  is total Media Black OUT on this JADE… https://t.co/Sl5OMnarnR,Sun Jul 01 22:01:35 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.6166}",0.168,0.0,0.832,0.6166
98,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",Sun Jul 01 22:01:33 +0000 2018,@CNN,"{'neg': 0.371, 'neu': 0.629, 'pos': 0.0, 'compound': -0.9042}",0.0,0.371,0.629,-0.9042
99,RT @President1Trump: WOW @CNN’s own @CillizzaCNN touts @POTUS historical accomplishments! Titles his article Trump is nailing this presiden…,Sun Jul 01 22:01:32 +0000 2018,@CNN,"{'neg': 0.05, 'neu': 0.73, 'pos': 0.22, 'compound': 0.6932}",0.22,0.05,0.73,0.6932
0,"@flupton @LBC @BBC I used to love listening to him when @bbc5live started, top broadcaster 👍",Sun Jul 01 22:03:44 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7184}",0.333,0.0,0.667,0.7184
1,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 22:03:30 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
2,PLEASE RT: My brother and his colleague will be driving from Chatteris (UK) to Tokyo in August to raise money for… https://t.co/ZuCmhx8o6d,Sun Jul 01 22:03:30 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.4648}",0.126,0.0,0.874,0.4648
3,@Fuenteprado @SPazosVidal @sihomesi @rtve @dwnews @BBC Supoño q insinúas q llo pregunte a @xabierfortes ou así?,Sun Jul 01 22:03:05 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4,"RT @anofiscal: @sundayschild22 @MalcolmNance @CNN @MSNBC @nbc @FBI @CBSNews @ABC @BBC @NPR What Just in Time said, all the way.  Y'all need…",Sun Jul 01 22:02:38 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
5,"Excited to be quoted in @BBC for the first time in @BBC_Travel talking about American culture 

#July4thweekend… https://t.co/vmwsPgSYM5",Sun Jul 01 22:02:19 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.34}",0.124,0.0,0.876,0.34
6,"RT @MSonmul: 👇👇👇
@cnni @bbc @AP @Reuters @dwnews @FoxNews @ABC @NBCNews @CBS @hrw @ariannahuff @OSCE_RFoM @davidakaye @AFP @dwnews @Sputnik…",Sun Jul 01 22:01:41 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7,Big coup for @LBC if the rumours are true. Big loss for @BBC https://t.co/XcbMnOSpN0,Sun Jul 01 22:01:38 +0000 2018,@BBC,"{'neg': 0.135, 'neu': 0.702, 'pos': 0.164, 'compound': 0.128}",0.164,0.135,0.702,0.128
8,"@Fuenteprado @SPazosVidal @sihomesi @rtve @dwnews @BBC Pois grazas, cari. Intentarei facelo.",Sun Jul 01 22:01:22 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
9,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 22:01:00 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
10,"@BBC6Music @BBC In June, @H_ZETTRIO was superb.They had a show in Montreaw Jazz in 2014. 
Coming big event for me,… https://t.co/sRTHYtbabS",Sun Jul 01 22:00:59 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
11,"@DerbyChrisW @BBC If I wanted to donate to the Tory party, I'd do it through the front door. Cancelled my TV licens… https://t.co/Im6l1qfyPr",Sun Jul 01 22:00:54 +0000 2018,@BBC,"{'neg': 0.081, 'neu': 0.81, 'pos': 0.109, 'compound': 0.1779}",0.109,0.081,0.81,0.1779
12,RT @BBC: 🌳 How trees secretly talk to each other.  https://t.co/IuLAvWPwKj,Sun Jul 01 22:00:23 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
13,RT @BBC: 🌳 How trees secretly talk to each other.  https://t.co/IuLAvWPwKj,Sun Jul 01 22:00:01 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
14,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:59:35 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
15,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:59:34 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
16,"RT @MSonmul: 👇👇👇
@cnni @bbc @AP @Reuters @dwnews @FoxNews @ABC @NBCNews @CBS @hrw @ariannahuff @OSCE_RFoM @davidakaye @AFP @dwnews @Sputnik…",Sun Jul 01 21:59:33 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
17,"@Torcinho @SPazosVidal @sihomesi @rtve @dwnews @BBC Pregunta en otro apartado,  querida. Veras cómo te enteras.",Sun Jul 01 21:59:09 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
18,"RT @sanityandsafety: @Feudaltimes So what happens if women everywhere issue their own linguistic demands, to be ID-ed as ""Women Born As Wom…",Sun Jul 01 21:58:42 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
19,"RT @BBC: Half of all people who drown never intended to be in the water.

Knowing how to stay afloat could save your life 👇 https://t.co/94…",Sun Jul 01 21:58:05 +0000 2018,@BBC,"{'neg': 0.124, 'neu': 0.769, 'pos': 0.107, 'compound': -0.128}",0.107,0.124,0.769,-0.128
20,Finally got round to watching the excellent @BBC doc on managing England. The thread that runs through it is how vi… https://t.co/s73DN5UygU,Sun Jul 01 21:57:55 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5719}",0.15,0.0,0.85,0.5719
21,@coe @RTLde @RTLFrance @RTLnieuws @AmnestyUK @amnestyitalia @amnestydk @AIGlobalEthics @hrw @UN @UNHumanRights… https://t.co/D6BiCjWOKr,Sun Jul 01 21:57:54 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
22,@Ziad_Ghasan @RussiaConnects @EvaKBartlett @VanessaBeeley @Partisangirl @sahouraxo @sarahabed84 @syria24media… https://t.co/tdIcvmkIhU,Sun Jul 01 21:57:41 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
23,RT @BBC: 🎧✊ DJ Switch has big plans for the future. https://t.co/b5CY3vEX7Q,Sun Jul 01 21:57:37 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
24,“Bill Hicks - Its just a ride” on #Vimeo https://t.co/awuJqTu5Th  @ap @DefenseIntel @bbc @tassagency_en @XHNews… https://t.co/XOKmtScYfb,Sun Jul 01 21:57:31 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
25,"RT @buzhna: Good for once to hear the truth about NHS privatisation @BBC , from Tony O'Sullivan @keepnhspublic. 47 minutes in: https://t.co…",Sun Jul 01 21:57:08 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6369}",0.215,0.0,0.785,0.6369
26,"@mwendling @TimInHonolulu @TotalAssumption @FBI @CassandraRules That’s completely inaccurate, Mike cc @bbc… https://t.co/9WNKdjbtdm",Sun Jul 01 21:56:49 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
27,@DVATW Disgusting @bbc,Sun Jul 01 21:56:41 +0000 2018,@BBC,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.5267}",0.0,0.63,0.37,-0.5267
28,@BBC @CNN @ALJAZERA_tv @welt @RTLde @faznet @DerSPIEGEL @lemondefr @sternde @guardian @nytimes @washingtonpost… https://t.co/V9PrN0f83S,Sun Jul 01 21:56:37 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
29,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:56:16 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
30,@Fuenteprado @SPazosVidal @sihomesi @rtve @dwnews @BBC E agora por q queren alguén da casa?,Sun Jul 01 21:56:11 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
31,Has the #AUSummit reached any decision on the civil war in #Cameroon ? @BBC_CurrAff @BBC @BBCAfrica @_AfricanUnion,Sun Jul 01 21:56:07 +0000 2018,@BBC,"{'neg': 0.202, 'neu': 0.725, 'pos': 0.073, 'compound': -0.5423}",0.073,0.202,0.725,-0.5423
32,RT @MxActivist: Here’s the @BBC account settings page being good at gender. You can select “other” and then optionally type in your gender.…,Sun Jul 01 21:55:11 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",0.116,0.0,0.884,0.4404
33,Siamo grandi e si vede! 💪💪💪 Non molliamo e anche questo si vede! Siamo stanchi certo ovvio! Ma non significa che la… https://t.co/EQTUUcckP4,Sun Jul 01 21:55:06 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
34,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:55:02 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
35,"@Feudaltimes So what happens if women everywhere issue their own linguistic demands, to be ID-ed as ""Women Born As… https://t.co/rlcIBbP9F2",Sun Jul 01 21:54:35 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
36,"RT @fxdurandy: Indira Gandhi : « Rien n’est impossible. »
🗒 Jacques-Olivier Chattard
📅 14 Jan 1969
@INCIndia @BBC @Inafr_officiel
https://t…",Sun Jul 01 21:54:19 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
37,@keithwafc123 @BBC @RomeshRanga @BBCTwo His shite what?,Sun Jul 01 21:53:43 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
38,"RT @judithnwana: #French Minister visits Buea #SouthernCameroons SW region, displays banner in French w/ ongoing ""Anglophone"" crisis about…",Sun Jul 01 21:53:28 +0000 2018,@BBC,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.6249}",0.0,0.194,0.806,-0.6249
39,Watching television tonight and @AlexScott and @danroan are two great reasons for buying my @BBC license,Sun Jul 01 21:53:03 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6249}",0.215,0.0,0.785,0.6249
40,"RT @MSonmul: 👇👇👇
@cnni @bbc @AP @Reuters @dwnews @FoxNews @ABC @NBCNews @CBS @hrw @ariannahuff @OSCE_RFoM @davidakaye @AFP @dwnews @Sputnik…",Sun Jul 01 21:52:39 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
41,RT @ashavinayaraj: @fxdurandy @INCIndia @BBC @Inafr_officiel What an iconic woman #Indira  was.  I am floored everytime I listen to her spe…,Sun Jul 01 21:52:17 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
42,@Ti_Dinzeo @_NatashaDevon @BBCTwo @BBC Well sadly they're doing doing well when it counts.,Sun Jul 01 21:52:11 +0000 2018,@BBC,"{'neg': 0.165, 'neu': 0.588, 'pos': 0.247, 'compound': 0.1027}",0.247,0.165,0.588,0.1027
43,"RT @TFeminista_: #SexismoPeriodístico
@BBCCarrie lamenta que hay una diferencia “indefendible” entre el salario de hombres y #mujeres en lo…",Sun Jul 01 21:51:40 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
44,RT @cedoziemm: @cedoziemm @emekus2000 @coe @EmekaGift @Amaka_Ekwo @NkirukaNistoran @BiafraTelegraph @thebiafratimes @BernerZeitung @washing…,Sun Jul 01 21:51:39 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
45,"Watching the @BBC @FIFAWorldCup highlights of the #Russia #Spain game, the #Russians played as dirty as their #President. #Shameful",Sun Jul 01 21:51:35 +0000 2018,@BBC,"{'neg': 0.13, 'neu': 0.762, 'pos': 0.108, 'compound': -0.128}",0.108,0.13,0.762,-0.128
46,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:51:30 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
47,@Joanne_Lake How dare @BBC &amp; @itvfootball broadcast people being happy watching football. The general public should… https://t.co/AsuvhDGmQz,Sun Jul 01 21:51:22 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5719}",0.188,0.0,0.812,0.5719
48,RT @ashavinayaraj: @fxdurandy @INCIndia @BBC @Inafr_officiel What an iconic woman #Indira  was.  I am floored everytime I listen to her spe…,Sun Jul 01 21:51:17 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
49,"I love the @BBC, my employer for a decade, but this is a story? Seriously? Come on. World Cup 2018: Did Vladimir Pu… https://t.co/H6gyy0zXSZ",Sun Jul 01 21:51:13 +0000 2018,@BBC,"{'neg': 0.085, 'neu': 0.791, 'pos': 0.123, 'compound': 0.2287}",0.123,0.085,0.791,0.2287
50,@Torcinho @SPazosVidal @sihomesi @rtve @dwnews @BBC No. El presidente de la corporacion( antes director general) ex… https://t.co/NSxOH4Lu7D,Sun Jul 01 21:50:58 +0000 2018,@BBC,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",0.0,0.121,0.879,-0.296
51,RT @juwon2017: Mr Tolu Ogunlesi suddenly decided to delete his tweet against former President @GEJonathan just because posterity is here to…,Sun Jul 01 21:50:35 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
52,"RT @MSonmul: 👇👇👇
@cnni @bbc @AP @Reuters @dwnews @FoxNews @ABC @NBCNews @CBS @hrw @ariannahuff @OSCE_RFoM @davidakaye @AFP @dwnews @Sputnik…",Sun Jul 01 21:50:33 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
53,@ap @DefenseIntel @bbc @tassagency_en @XHNews @Reuters @FoxNews @cnn @msnbc @AlJazeera @USArmy @USNationalGuard… https://t.co/ji3Y2P8rqF,Sun Jul 01 21:50:23 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
54,"👇👇👇
@cnni @bbc @AP @Reuters @dwnews @FoxNews @ABC @NBCNews @CBS @hrw @ariannahuff @OSCE_RFoM @davidakaye @AFP… https://t.co/xijEvKB8pd",Sun Jul 01 21:49:39 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
55,@fxdurandy @INCIndia @BBC @Inafr_officiel What an iconic woman #Indira  was.  I am floored everytime I listen to her speak.,Sun Jul 01 21:49:35 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
56,"@BBC, your Owen Bennett Jones was on about the practice runs leading to Benazir Bhutto assassination, but stopped,… https://t.co/Yy0XAt2pkC",Sun Jul 01 21:49:11 +0000 2018,@BBC,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3506}",0.0,0.12,0.88,-0.3506
57,@AJEnglish @AlJazeera @DailySabah @sabena_siddiqi @RT_com @khaleejtimes @BBC @abc @GOVUK @JustinTrudeau @australian… https://t.co/zI1QocKCQM,Sun Jul 01 21:49:10 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
58,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:49:02 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
59,"RT @BIAFRANFORREAL: How dare you @BBC?
HausaFulanis armed to the teeth attacked 11(Eleven) christian villages in Plateau State,Nigeria, kil…",Sun Jul 01 21:48:56 +0000 2018,@BBC,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.4588}",0.0,0.143,0.857,-0.4588
60,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:48:36 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
61,"RT @HealthFdn: How good is the #NHS?

Read the first of our five briefings with @TheIFS, @TheKingsFund and @NuffieldTrust for the @BBC to m…",Sun Jul 01 21:48:12 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.112,0.0,0.888,0.4404
62,"RT @RussiaConnects: For ACCURATE reporting on #Syria follow:

@EvaKBartlett
@VanessaBeeley
@timand2037
@Partisangirl
@JohnPilger
@sahouraxo…",Sun Jul 01 21:48:02 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
63,"RT @PatricksPeople: By not openly and freely reporting the #darkmoney story
@BBC
whether @BBCNews or @BBCNewsScotland
are not being patriot…",Sun Jul 01 21:48:00 +0000 2018,@BBC,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.3412}",0.0,0.112,0.888,-0.3412
64,"RT @sobran_dass: #सफलहुआ_कबीरभंडारा
मीडिया वालो ने #28जून_कबिरप्रकटदिवस पर #संतरामपालजीमहाराज द्वारा हरियाणा रोहतक मे किये विशालभंडारे की…",Sun Jul 01 21:47:56 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
65,"RT @BBC: A heartbreaking look at how our discarded plastics are killing wildlife.
#PlasticsAction https://t.co/R3lZNSDtMa",Sun Jul 01 21:47:49 +0000 2018,@BBC,"{'neg': 0.471, 'neu': 0.529, 'pos': 0.0, 'compound': -0.8689}",0.0,0.471,0.529,-0.8689
66,@kittyBops75 @BBC because it was written into the 6th Poldark novel The Angry Tide all written in the 1940s by Winston Graham,Sun Jul 01 21:47:32 +0000 2018,@BBC,"{'neg': 0.129, 'neu': 0.781, 'pos': 0.09, 'compound': -0.25}",0.09,0.129,0.781,-0.25
67,@aev1609 @_NatashaDevon @BBCTwo @BBC I believe it’s part of their charter they HAVE to be balanced or they lose their funding.,Sun Jul 01 21:47:27 +0000 2018,@BBC,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4019}",0.0,0.124,0.876,-0.4019
68,@BBC @RomeshRanga @BBCTwo Don't worry I've got it on series link,Sun Jul 01 21:47:12 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.3412}",0.194,0.0,0.806,0.3412
69,@Fuenteprado @SPazosVidal @sihomesi @rtve @dwnews @BBC ahhh! E ata o d agora sempre foi alguén da casa?,Sun Jul 01 21:47:06 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
70,"RT @RussiaConnects: For ACCURATE reporting on #Syria follow:

@EvaKBartlett
@VanessaBeeley
@timand2037
@Partisangirl
@JohnPilger
@sahouraxo…",Sun Jul 01 21:46:49 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
71,@Iain643 @gregalach @BBCScotlandNews @BBCScotland I refuse to pay for @BBC as I don't support Tory propaganda machi… https://t.co/Sqs8T87a8I,Sun Jul 01 21:46:46 +0000 2018,@BBC,"{'neg': 0.299, 'neu': 0.612, 'pos': 0.089, 'compound': -0.4798}",0.089,0.299,0.612,-0.4798
72,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:46:28 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
73,I’m mesmerized. And I can’t defend why. @BBC ‘s Blue Planet 2.,Sun Jul 01 21:46:27 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
74,RT @SaHreports: @BBC @nytimes @BBCTwo *cough cough* https://t.co/RY4prPSWhe,Sun Jul 01 21:45:52 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
75,"RT @back_the_BBC: @willjleader @afneil .@bbc has and does try subscription services like @netflix internationally , and they've all made a…",Sun Jul 01 21:45:47 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",0.122,0.0,0.878,0.3612
76,"@willjleader @afneil .@bbc has and does try subscription services like @netflix internationally , and they've all m… https://t.co/PQkMKG0HMN",Sun Jul 01 21:45:30 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.135,0.0,0.865,0.3612
77,@RestorePyramids #ancientegypt #History The *only* known hieroglyph in Khufu's Great Pyramid was made by a work cre… https://t.co/9babBCX2AY,Sun Jul 01 21:45:24 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.6249}",0.204,0.0,0.796,0.6249
78,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:45:09 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
79,@DiamondandSilk ASK WHY THE DNC &amp; MSM DO NOT CARE ABOUT VETERANS CHILDREN &amp; WIDOWS  ???? @RealJamesWoods… https://t.co/LAfwO3JFCt,Sun Jul 01 21:44:38 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.7089}",0.223,0.0,0.777,0.7089
80,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:44:29 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
81,@john_p_d @back_the_BBC @DaveLeeBBC @amolrajanBBC @LBC @eddiemair @JWhittingdale @BBC If he did good. It is an abso… https://t.co/CQ3cqs5KkZ,Sun Jul 01 21:44:21 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.153,0.0,0.847,0.4404
82,RT @BBC: 🌳 How trees secretly talk to each other.  https://t.co/IuLAvWPwKj,Sun Jul 01 21:43:40 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
83,@Torcinho @SPazosVidal @sihomesi @rtve @dwnews @BBC Lo que no me gusta es que no entiendan que el@presidente de la… https://t.co/Skm6z43bxW,Sun Jul 01 21:43:34 +0000 2018,@BBC,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5267}",0.0,0.196,0.804,-0.5267
84,RT @juwon2017: Mr Tolu Ogunlesi suddenly decided to delete his tweet against former President @GEJonathan just because posterity is here to…,Sun Jul 01 21:43:21 +0000 2018,@BBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
85,"@JimMFelton was all over the @BBC with a big fanfare ""your caring #Tory Govt"". This is the secong time they'vevtried this scam?",Sun Jul 01 21:42:47 +0000 2018,@BBC,"{'neg': 0.165, 'neu': 0.715, 'pos': 0.12, 'compound': -0.2903}",0.12,0.165,0.715,-0.2903
86,RT @AnayetMridha: #DictatorHasina govt trying to kill #BegumZiaBd in void jail &amp; inhuman situation @mreza07 @Wahid_8461 @UNHumanRights @UN…,Sun Jul 01 21:42:46 +0000 2018,@BBC,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.6908}",0.0,0.217,0.783,-0.6908
87,RT @DerbyChrisW: The rightwing bias of the BBC's political commentary laid bare. Come on @BBC you can and you should do better than this. h…,Sun Jul 01 21:42:34 +0000 2018,@BBC,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.106, 'compound': 0.3612}",0.106,0.051,0.842,0.3612
